SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
91667.0,9.0,2.0,2.0,60.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,65.0,1.0,4.0,1.0,3.0,95611.671793,95510.279988,1.0,131.0,10.0,10.0,4.39
91668.0,9.0,2.0,1.0,12.0,,3.0,3.0,2.0,149.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,3.0,0.0,2.0,46.0,1.0,4.0,1.0,5.0,42572.483177,43978.978549,1.0,131.0,14.0,14.0,3.17
91669.0,9.0,2.0,1.0,33.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,4.0,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,0.0,1.0,33.0,2.0,5.0,1.0,5.0,35099.333609,36487.723649,1.0,122.0,14.0,14.0,2.82
91670.0,9.0,2.0,1.0,48.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,33.0,2.0,3.0,1.0,4.0,45548.088645,47080.150103,1.0,121.0,4.0,4.0,0.95
91671.0,9.0,2.0,1.0,36.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,39.0,1.0,3.0,6.0,,43048.413598,47150.807575,2.0,123.0,15.0,15.0,4.53
91672.0,9.0,2.0,1.0,26.0,,4.0,4.0,2.0,,2.0,,2.0,1.0,6.0,,3.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,26.0,2.0,3.0,6.0,,39125.4409,39123.219623,2.0,120.0,14.0,7.0,3.62
91673.0,9.0,2.0,1.0,79.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,1.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,3.0,1.0,0.0,0.0,1.0,1.0,79.0,1.0,1.0,3.0,,13301.256968,17257.115347,2.0,132.0,7.0,5.0,1.68
91674.0,9.0,2.0,2.0,63.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,2.0,63.0,1.0,4.0,2.0,,136672.907969,135396.950796,1.0,128.0,9.0,9.0,4.78
91675.0,9.0,2.0,2.0,48.0,,2.0,2.0,2.0,,2.0,,2.0,1.0,4.0,,4.0,4.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,48.0,2.0,4.0,4.0,,16711.029582,19005.101399,1.0,123.0,3.0,3.0,0.65
91676.0,9.0,2.0,2.0,0.0,3.0,3.0,3.0,2.0,3.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,0.0,0.0,1.0,34.0,1.0,4.0,1.0,5.0,8898.255145,9639.794907,1.0,131.0,7.0,7.0,1.57
91677.0,9.0,2.0,2.0,19.0,,5.0,7.0,2.0,231.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,2.0,0.0,2.0,44.0,1.0,4.0,5.0,,10959.024116,10708.494009,1.0,119.0,14.0,14.0,2.1
91678.0,9.0,2.0,2.0,1.0,15.0,3.0,3.0,2.0,16.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,7.0,7.0,2.0,3.0,0.0,1.0,37.0,1.0,4.0,1.0,4.0,20160.468137,22538.849989,1.0,130.0,9.0,9.0,1.72
91679.0,9.0,2.0,1.0,65.0,,2.0,2.0,1.0,,2.0,,2.0,2.0,6.0,,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,6.0,0.0,0.0,3.0,2.0,73.0,2.0,2.0,1.0,1.0,9402.801307,9210.050928,1.0,129.0,7.0,7.0,1.23
91680.0,9.0,1.0,1.0,80.0,,3.0,3.0,,,1.0,2.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,0.0,0.0,2.0,1.0,80.0,1.0,4.0,1.0,4.0,40005.849639,0.0,2.0,124.0,8.0,8.0,3.12
91681.0,9.0,2.0,1.0,66.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,66.0,1.0,1.0,1.0,4.0,12776.648258,12619.212937,1.0,125.0,2.0,2.0,0.31
91682.0,9.0,2.0,1.0,7.0,,1.0,1.0,2.0,85.0,,,1.0,1.0,,0.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,5.0,5.0,2.0,1.0,0.0,1.0,36.0,2.0,2.0,1.0,1.0,12932.158995,13284.171107,1.0,129.0,99.0,99.0,
91683.0,9.0,2.0,2.0,59.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,58.0,1.0,4.0,1.0,5.0,33015.944617,34523.364091,2.0,133.0,15.0,15.0,5.0
91684.0,9.0,2.0,1.0,53.0,,5.0,6.0,2.0,,2.0,,2.0,1.0,5.0,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,,,,,4.0,4.0,0.0,2.0,0.0,1.0,53.0,2.0,3.0,1.0,3.0,7585.919824,7769.110124,1.0,119.0,6.0,6.0,1.07
91685.0,9.0,2.0,2.0,55.0,,2.0,2.0,2.0,,2.0,,2.0,1.0,5.0,,5.0,3.0,,2.0,2.0,2.0,,,,,,,,4.0,4.0,2.0,0.0,0.0,2.0,55.0,2.0,5.0,3.0,,13248.104061,14998.332866,1.0,119.0,,,
91686.0,9.0,2.0,1.0,18.0,,4.0,4.0,2.0,219.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,0.0,0.0,0.0,2.0,36.0,1.0,4.0,5.0,,19303.576635,19630.318515,1.0,132.0,77.0,77.0,
91687.0,9.0,2.0,2.0,28.0,,4.0,4.0,2.0,,2.0,,2.0,1.0,3.0,,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,0.0,1.0,2.0,68.0,2.0,1.0,1.0,,40982.90779,41491.84403,2.0,130.0,5.0,5.0,0.91
91688.0,9.0,2.0,2.0,2.0,,5.0,7.0,2.0,25.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,3.0,1.0,0.0,2.0,35.0,1.0,4.0,1.0,5.0,9866.648602,10061.639542,1.0,123.0,14.0,14.0,2.3
91689.0,9.0,2.0,1.0,11.0,,1.0,1.0,1.0,138.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,2.0,4.0,0.0,1.0,34.0,1.0,2.0,1.0,5.0,13487.674305,13971.921995,1.0,127.0,9.0,9.0,1.47
91690.0,9.0,2.0,2.0,8.0,,1.0,1.0,1.0,97.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,1.0,4.0,0.0,2.0,31.0,1.0,2.0,3.0,,7194.25325,7220.558539,2.0,133.0,5.0,5.0,0.74
91691.0,9.0,2.0,1.0,14.0,,4.0,4.0,1.0,176.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,5.0,0.0,4.0,0.0,2.0,42.0,1.0,5.0,5.0,,13715.181801,13700.383712,2.0,131.0,5.0,2.0,0.21
91692.0,9.0,2.0,1.0,29.0,,4.0,4.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,29.0,1.0,5.0,1.0,5.0,31806.29409,30759.983119,1.0,124.0,14.0,14.0,4.28
91693.0,9.0,2.0,2.0,14.0,,3.0,3.0,2.0,176.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,2.0,49.0,1.0,5.0,1.0,3.0,59902.70368,74019.6525,1.0,130.0,15.0,15.0,4.93
91694.0,9.0,2.0,1.0,11.0,,3.0,3.0,1.0,133.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,3.0,0.0,2.0,33.0,1.0,3.0,1.0,4.0,33275.823114,33049.247664,1.0,127.0,14.0,14.0,3.45
91695.0,9.0,2.0,2.0,6.0,,1.0,1.0,2.0,81.0,,,1.0,1.0,,0.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,3.0,3.0,0.0,1.0,0.0,2.0,34.0,2.0,4.0,6.0,,14602.830297,14569.207688,2.0,124.0,4.0,4.0,0.89
91696.0,9.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,1.0,80.0,1.0,3.0,1.0,2.0,60374.353976,63102.20571,1.0,126.0,12.0,12.0,
91697.0,9.0,2.0,1.0,70.0,,3.0,3.0,2.0,,1.0,1.0,2.0,1.0,9.0,,5.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,1.0,1.0,70.0,2.0,5.0,2.0,,78208.988362,78008.594592,2.0,129.0,9.0,9.0,3.62
91698.0,9.0,2.0,1.0,14.0,,4.0,4.0,1.0,175.0,,,1.0,1.0,,8.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,4.0,0.0,2.0,46.0,1.0,3.0,1.0,,11718.757541,11642.487328,1.0,133.0,6.0,6.0,0.89
91699.0,9.0,2.0,1.0,47.0,,5.0,7.0,2.0,,1.0,1.0,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,2.0,46.0,1.0,4.0,1.0,5.0,26312.360258,30650.099215,2.0,120.0,6.0,6.0,1.09
91700.0,9.0,2.0,2.0,9.0,,1.0,1.0,1.0,119.0,,,1.0,1.0,,55.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,0.0,4.0,0.0,2.0,28.0,2.0,1.0,6.0,,10083.35311,9978.012919,1.0,120.0,2.0,2.0,0.18
91701.0,9.0,2.0,2.0,0.0,8.0,3.0,3.0,2.0,9.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,0.0,0.0,2.0,30.0,1.0,5.0,1.0,5.0,14573.117469,15929.285406,2.0,123.0,15.0,15.0,5.0
91702.0,9.0,2.0,2.0,59.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,0.0,3.0,1.0,1.0,62.0,,,1.0,3.0,23980.419167,24899.648594,1.0,127.0,10.0,10.0,1.42
91703.0,9.0,2.0,2.0,8.0,,3.0,3.0,1.0,108.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,36.0,1.0,3.0,1.0,5.0,44327.489588,43513.95146,2.0,132.0,8.0,8.0,2.14
91704.0,9.0,2.0,1.0,50.0,,4.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,56.0,2.0,5.0,1.0,5.0,44308.931217,45491.73815,2.0,127.0,15.0,15.0,5.0
91705.0,9.0,2.0,2.0,14.0,,5.0,6.0,1.0,170.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,48.0,2.0,5.0,1.0,5.0,16622.979548,18107.112729,2.0,122.0,15.0,15.0,5.0
91706.0,9.0,2.0,1.0,35.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,0.0,1.0,35.0,1.0,5.0,1.0,5.0,120109.858538,123826.020569,2.0,124.0,15.0,15.0,5.0
91707.0,9.0,2.0,1.0,5.0,,1.0,1.0,2.0,65.0,,,1.0,1.0,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,5.0,5.0,2.0,1.0,0.0,1.0,36.0,2.0,2.0,1.0,1.0,16832.664109,17520.955986,1.0,129.0,99.0,99.0,
91708.0,9.0,2.0,1.0,3.0,,2.0,2.0,1.0,47.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,1.0,0.0,2.0,30.0,2.0,2.0,5.0,,15738.387776,16381.934418,1.0,125.0,3.0,3.0,0.51
91709.0,9.0,2.0,2.0,17.0,,4.0,4.0,2.0,209.0,2.0,,1.0,1.0,,11.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,5.0,5.0,1.0,3.0,0.0,2.0,42.0,1.0,5.0,3.0,,19348.808334,19009.806447,1.0,126.0,9.0,9.0,1.94
91710.0,9.0,1.0,1.0,62.0,,4.0,4.0,,,2.0,,1.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,1.0,1.0,0.0,0.0,1.0,1.0,62.0,1.0,3.0,5.0,,11535.942609,0.0,2.0,131.0,99.0,99.0,
91711.0,9.0,2.0,2.0,34.0,,5.0,7.0,2.0,,2.0,,1.0,1.0,,,5.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,0.0,2.0,34.0,1.0,5.0,6.0,,27439.226295,27491.415615,1.0,123.0,15.0,15.0,4.12
91712.0,9.0,2.0,1.0,35.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,35.0,1.0,3.0,5.0,,120194.877762,123913.670261,1.0,122.0,14.0,14.0,5.0
91713.0,9.0,2.0,1.0,80.0,,5.0,7.0,2.0,,1.0,2.0,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,2.0,80.0,1.0,3.0,1.0,3.0,41992.202966,44874.608833,2.0,123.0,7.0,7.0,2.76
91714.0,9.0,2.0,2.0,35.0,,5.0,7.0,1.0,,2.0,,2.0,2.0,3.0,,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,35.0,2.0,4.0,1.0,,44102.476716,46756.330572,1.0,133.0,4.0,4.0,0.97
91715.0,9.0,2.0,1.0,73.0,,2.0,2.0,1.0,,2.0,,2.0,1.0,7.0,,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,5.0,0.0,1.0,2.0,1.0,73.0,2.0,1.0,1.0,1.0,6824.44921,6879.82715,1.0,124.0,14.0,14.0,2.64
91716.0,9.0,2.0,2.0,75.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,1.0,2.0,75.0,1.0,4.0,2.0,,23406.239022,23381.063934,1.0,132.0,6.0,6.0,1.88
91717.0,9.0,2.0,2.0,55.0,,2.0,2.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,48.0,1.0,2.0,1.0,4.0,15105.96556,15148.581739,1.0,128.0,9.0,9.0,2.31
91718.0,9.0,2.0,2.0,58.0,,2.0,2.0,2.0,,2.0,,2.0,1.0,7.0,,4.0,4.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,0.0,0.0,0.0,2.0,58.0,2.0,4.0,4.0,,13320.32033,15148.919299,1.0,123.0,6.0,6.0,1.36
91719.0,9.0,2.0,2.0,6.0,,1.0,1.0,2.0,82.0,,,1.0,1.0,,1.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,,,,,6.0,6.0,2.0,2.0,0.0,2.0,28.0,2.0,1.0,6.0,,14664.121724,14677.961861,1.0,132.0,4.0,4.0,0.46
91720.0,9.0,2.0,1.0,5.0,,2.0,2.0,1.0,65.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,1.0,1.0,0.0,2.0,54.0,1.0,3.0,2.0,,13886.016692,15314.944587,1.0,128.0,9.0,9.0,2.11
91721.0,9.0,2.0,2.0,26.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,0.0,1.0,29.0,1.0,4.0,1.0,4.0,68850.522216,69522.236247,2.0,131.0,13.0,13.0,
91722.0,9.0,2.0,2.0,25.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,1.0,2.0,59.0,,,3.0,,70776.693222,71624.940958,2.0,126.0,7.0,7.0,1.65
91723.0,9.0,2.0,2.0,48.0,,4.0,4.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,48.0,1.0,5.0,1.0,5.0,26752.822676,27167.814733,1.0,123.0,15.0,15.0,5.0
91724.0,9.0,2.0,2.0,38.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,0.0,0.0,1.0,37.0,1.0,5.0,1.0,5.0,102363.162735,105189.281835,2.0,120.0,15.0,15.0,5.0
91725.0,9.0,2.0,2.0,57.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,62.0,1.0,3.0,1.0,4.0,146167.568603,145257.758568,2.0,132.0,14.0,14.0,3.99
91726.0,9.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,0.0,0.0,2.0,1.0,80.0,1.0,4.0,1.0,4.0,63534.356988,66404.984902,1.0,120.0,7.0,7.0,2.68
91727.0,9.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,5.0,5.0,0.0,0.0,2.0,1.0,67.0,1.0,5.0,1.0,5.0,57720.755693,64041.698588,2.0,123.0,15.0,15.0,5.0
91728.0,9.0,2.0,2.0,76.0,,1.0,1.0,1.0,,2.0,,2.0,2.0,1.0,,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,5.0,5.0,0.0,0.0,1.0,1.0,22.0,2.0,4.0,5.0,,15693.392736,16032.425845,2.0,127.0,99.0,99.0,
91729.0,9.0,2.0,1.0,19.0,,3.0,3.0,2.0,237.0,2.0,,1.0,1.0,,15.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,0.0,2.0,0.0,2.0,54.0,2.0,5.0,4.0,,62618.751763,64041.029426,2.0,129.0,15.0,15.0,5.0
91730.0,9.0,2.0,1.0,53.0,,2.0,2.0,1.0,,2.0,,2.0,1.0,6.0,,3.0,1.0,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,1.0,1.0,0.0,2.0,53.0,2.0,4.0,1.0,3.0,21321.611438,21413.145535,1.0,124.0,8.0,8.0,1.76
91731.0,9.0,2.0,1.0,19.0,,3.0,3.0,1.0,238.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,56.0,1.0,4.0,1.0,5.0,66214.900864,69148.284875,2.0,121.0,15.0,15.0,5.0
91732.0,9.0,2.0,2.0,55.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,51.0,1.0,2.0,1.0,4.0,130785.233602,130635.701412,1.0,121.0,14.0,14.0,3.3
91733.0,9.0,2.0,1.0,64.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,8.0,,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,64.0,2.0,1.0,1.0,1.0,7822.874649,10472.435822,1.0,133.0,5.0,5.0,1.51
91734.0,9.0,2.0,2.0,36.0,,4.0,4.0,2.0,,1.0,1.0,1.0,1.0,,,4.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,0.0,2.0,0.0,1.0,42.0,1.0,4.0,6.0,,15099.482399,14631.369628,1.0,123.0,8.0,8.0,2.06
91735.0,9.0,2.0,1.0,15.0,,2.0,2.0,1.0,190.0,,,2.0,2.0,2.0,9.0,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,1.0,2.0,0.0,2.0,31.0,2.0,2.0,6.0,,16474.510097,18517.042235,2.0,132.0,6.0,6.0,0.88
91736.0,9.0,2.0,2.0,0.0,9.0,5.0,7.0,2.0,9.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,0.0,0.0,2.0,28.0,2.0,4.0,1.0,4.0,11742.10718,11654.322617,1.0,130.0,7.0,7.0,1.73
91737.0,9.0,2.0,2.0,80.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,2.0,80.0,1.0,3.0,2.0,,45936.700061,52757.267018,2.0,125.0,6.0,6.0,2.1
91738.0,9.0,2.0,1.0,19.0,,4.0,4.0,2.0,234.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,63.0,1.0,3.0,4.0,,17098.267259,17387.680982,1.0,126.0,4.0,4.0,1.13
91739.0,9.0,2.0,1.0,70.0,,1.0,1.0,1.0,,2.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,5.0,5.0,0.0,1.0,2.0,2.0,70.0,2.0,2.0,1.0,1.0,9928.998648,11492.315844,2.0,122.0,14.0,14.0,3.16
91740.0,9.0,1.0,1.0,76.0,,1.0,1.0,,,2.0,,2.0,1.0,99.0,,1.0,1.0,,2.0,1.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,0.0,0.0,2.0,2.0,68.0,1.0,1.0,1.0,1.0,9973.582737,0.0,1.0,121.0,4.0,4.0,1.12
91741.0,9.0,2.0,1.0,3.0,,3.0,3.0,2.0,48.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,2.0,0.0,0.0,1.0,31.0,,,6.0,,25365.778249,25571.63206,1.0,130.0,4.0,4.0,0.78
91742.0,9.0,2.0,1.0,23.0,,5.0,7.0,2.0,,2.0,,1.0,1.0,,,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,1.0,2.0,0.0,2.0,44.0,1.0,4.0,5.0,,20257.850605,21117.603008,1.0,119.0,14.0,14.0,2.1
91743.0,9.0,2.0,1.0,51.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,8.0,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,51.0,2.0,4.0,1.0,1.0,25254.415649,28384.916761,1.0,121.0,10.0,10.0,4.52
91744.0,9.0,2.0,2.0,78.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,0.0,0.0,1.0,2.0,78.0,1.0,1.0,2.0,,47422.175275,49918.788212,1.0,130.0,15.0,15.0,5.0
91745.0,9.0,2.0,2.0,5.0,,1.0,1.0,1.0,69.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,6.0,6.0,2.0,2.0,0.0,2.0,36.0,1.0,4.0,1.0,,21866.430262,23119.895621,1.0,127.0,15.0,15.0,3.99
91746.0,9.0,2.0,2.0,8.0,,1.0,1.0,2.0,108.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,3.0,4.0,1.0,1.0,60.0,2.0,3.0,1.0,3.0,12586.128318,12454.641783,2.0,129.0,12.0,12.0,
